matchId,tier_scraped_from,rank_scraped_from,did_meta_team_win
NA1_5414357414,GOLD,GOLD III,True
NA1_5414359004,PLATINUM,PLATINUM III,False
NA1_5414360739,SILVER,SILVER IV,False
NA1_5414361654,SILVER,SILVER III,True
NA1_5414362192,DIAMOND,DIAMOND I,False
NA1_5414362893,IRON,IRON IV,True
NA1_5414363443,GOLD,GOLD III,False
NA1_5414364269,DIAMOND,DIAMOND II,True
NA1_5414364470,GOLD,GOLD II,False
NA1_5414365098,PLATINUM,PLATINUM III,False
NA1_5414367561,SILVER,SILVER I,False
NA1_5414367591,GOLD,GOLD III,False
NA1_5414367746,DIAMOND,DIAMOND II,True
NA1_5414367832,GOLD,GOLD III,True
NA1_5414367878,GOLD,GOLD II,True
NA1_5414368946,BRONZE,BRONZE III,False
NA1_5414373391,IRON,IRON III,True
NA1_5414373762,IRON,IRON II,True
NA1_5414374588,PLATINUM,PLATINUM IV,True
NA1_5414375429,DIAMOND,DIAMOND III,True
NA1_5414376315,PLATINUM,PLATINUM II,True
NA1_5414377015,PLATINUM,PLATINUM III,True
NA1_5414377376,GOLD,GOLD IV,True
NA1_5414377397,EMERALD,EMERALD IV,False
NA1_5414378035,DIAMOND,DIAMOND II,True
NA1_5414381154,DIAMOND,DIAMOND IV,False
NA1_5414382308,DIAMOND,DIAMOND IV,False
NA1_5414383344,EMERALD,EMERALD II,False
NA1_5414383421,DIAMOND,DIAMOND II,True
NA1_5414383733,DIAMOND,DIAMOND III,True
NA1_5414384508,EMERALD,EMERALD IV,True
NA1_5414384556,SILVER,SILVER I,False
NA1_5414387749,PLATINUM,PLATINUM II,False
NA1_5414387871,GOLD,GOLD III,False
NA1_5414389830,GOLD,GOLD II,False
NA1_5414391387,DIAMOND,DIAMOND II,True
NA1_5414391435,SILVER,SILVER II,False
NA1_5414394237,DIAMOND,DIAMOND III,False
NA1_5414394864,PLATINUM,PLATINUM IV,False
NA1_5414395132,EMERALD,EMERALD II,False
NA1_5414395606,PLATINUM,PLATINUM III,False
NA1_5414396337,PLATINUM,PLATINUM IV,True
NA1_5414396466,SILVER,SILVER IV,True
NA1_5414396724,DIAMOND,DIAMOND II,False
NA1_5414397559,DIAMOND,DIAMOND III,True
NA1_5414398010,GOLD,GOLD III,True
NA1_5414398826,SILVER,SILVER I,True
NA1_5414405092,SILVER,SILVER I,False
NA1_5414405713,GOLD,GOLD III,True
NA1_5414407853,BRONZE,BRONZE II,False
NA1_5414407924,DIAMOND,DIAMOND III,False
NA1_5414411559,DIAMOND,DIAMOND II,True
NA1_5414411770,EMERALD,EMERALD II,True
NA1_5414413500,DIAMOND,DIAMOND IV,True
NA1_5414413964,PLATINUM,PLATINUM III,False
NA1_5414415103,PLATINUM,PLATINUM IV,True
NA1_5414418489,PLATINUM,PLATINUM II,False
NA1_5414418550,DIAMOND,DIAMOND II,True
NA1_5414418777,GOLD,GOLD III,True
NA1_5414422173,IRON,IRON III,True
NA1_5414422495,BRONZE,BRONZE II,False
NA1_5414422736,DIAMOND,DIAMOND I,True
NA1_5414425122,GOLD,GOLD IV,True
NA1_5414425974,SILVER,SILVER I,True
NA1_5414427313,PLATINUM,PLATINUM III,True
NA1_5414427920,DIAMOND,DIAMOND III,False
NA1_5414428452,DIAMOND,DIAMOND III,True
NA1_5414429765,DIAMOND,DIAMOND III,False
NA1_5414431771,PLATINUM,PLATINUM III,False
NA1_5414431884,PLATINUM,PLATINUM IV,True
NA1_5414433415,GOLD,GOLD III,False
NA1_5414433668,SILVER,SILVER IV,True
NA1_5414434123,SILVER,SILVER I,True
NA1_5414435288,DIAMOND,DIAMOND IV,False
NA1_5414439414,GOLD,GOLD III,True
NA1_5414441414,DIAMOND,DIAMOND II,False
NA1_5414443225,BRONZE,BRONZE III,True
NA1_5414446107,PLATINUM,PLATINUM II,False
NA1_5414446429,BRONZE,BRONZE II,True
NA1_5414447819,EMERALD,EMERALD IV,True
NA1_5414448621,SILVER,SILVER IV,False
NA1_5414449855,IRON,IRON I,True
NA1_5414450373,PLATINUM,PLATINUM IV,True
NA1_5414451724,GOLD,GOLD II,False
NA1_5414452349,EMERALD,EMERALD III,True
NA1_5414452506,EMERALD,EMERALD II,False
NA1_5414455269,PLATINUM,PLATINUM II,True
NA1_5414456510,DIAMOND,DIAMOND II,True
NA1_5414459288,BRONZE,BRONZE II,True
NA1_5414459414,BRONZE,BRONZE III,False
NA1_5414461402,DIAMOND,DIAMOND II,True
NA1_5414461829,GOLD,GOLD II,False
NA1_5414462505,PLATINUM,PLATINUM II,False
NA1_5414462739,DIAMOND,DIAMOND III,False
NA1_5414462944,SILVER,SILVER III,True
NA1_5414463170,SILVER,SILVER IV,True
NA1_5414464629,PLATINUM,PLATINUM IV,True
NA1_5414467747,BRONZE,BRONZE I,False
NA1_5414467845,PLATINUM,PLATINUM III,False
NA1_5414468484,IRON,IRON I,False
NA1_5414472044,BRONZE,BRONZE III,False
NA1_5414472423,DIAMOND,DIAMOND III,True
NA1_5414472487,PLATINUM,PLATINUM I,False
NA1_5414473142,DIAMOND,DIAMOND III,False
NA1_5414473591,SILVER,SILVER III,False
NA1_5414473600,GOLD,GOLD IV,False
NA1_5414480886,BRONZE,BRONZE III,True
NA1_5414481050,DIAMOND,DIAMOND II,True
NA1_5414486676,EMERALD,EMERALD II,True
NA1_5414487062,SILVER,SILVER III,False
NA1_5414488182,SILVER,SILVER II,False
NA1_5414488416,PLATINUM,PLATINUM IV,True
NA1_5414491305,DIAMOND,DIAMOND II,False
NA1_5414493869,SILVER,SILVER III,False
NA1_5414496036,GOLD,GOLD II,True
NA1_5414498686,PLATINUM,PLATINUM III,True
NA1_5414500082,GOLD,GOLD III,False
NA1_5414501056,PLATINUM,PLATINUM II,True
NA1_5414501219,IRON,IRON I,True
NA1_5414503310,SILVER,SILVER III,True
NA1_5414503411,IRON,IRON I,True
NA1_5414503503,EMERALD,EMERALD II,True
NA1_5414507725,SILVER,SILVER IV,True
NA1_5414508530,GOLD,GOLD IV,True
NA1_5414508785,BRONZE,BRONZE II,True
NA1_5414508881,DIAMOND,DIAMOND III,True
NA1_5414508938,EMERALD,EMERALD II,True
NA1_5414509837,DIAMOND,DIAMOND II,True
NA1_5414510356,DIAMOND,DIAMOND III,False
NA1_5414510553,EMERALD,EMERALD II,False
NA1_5414512316,PLATINUM,PLATINUM I,True
NA1_5414514826,GOLD,GOLD II,False
NA1_5414519049,BRONZE,BRONZE II,True
NA1_5414520504,EMERALD,EMERALD II,False
NA1_5414521422,BRONZE,BRONZE III,True
NA1_5414521939,SILVER,SILVER IV,False
NA1_5414522822,DIAMOND,DIAMOND III,False
NA1_5414524396,BRONZE,BRONZE I,False
NA1_5414527231,GOLD,GOLD II,False
NA1_5414531541,PLATINUM,PLATINUM III,True
NA1_5414532088,BRONZE,BRONZE III,False
NA1_5414532624,PLATINUM,PLATINUM I,False
NA1_5414538452,IRON,IRON I,False
NA1_5414541149,DIAMOND,DIAMOND III,True
NA1_5414541376,SILVER,SILVER IV,True
NA1_5414541840,BRONZE,BRONZE II,True
NA1_5414543387,PLATINUM,PLATINUM IV,False
NA1_5414544400,SILVER,SILVER I,False
NA1_5414544869,SILVER,SILVER I,True
NA1_5414545871,DIAMOND,DIAMOND III,True
NA1_5414546840,BRONZE,BRONZE I,True
NA1_5414548140,IRON,IRON I,False
NA1_5414548548,GOLD,GOLD II,False
NA1_5414549237,BRONZE,BRONZE II,False
NA1_5414549766,GOLD,GOLD III,False
NA1_5414550943,DIAMOND,DIAMOND I,True
NA1_5414552795,DIAMOND,DIAMOND III,False
NA1_5414553812,BRONZE,BRONZE II,False
NA1_5414554252,SILVER,SILVER III,False
NA1_5414559616,BRONZE,BRONZE II,False
NA1_5414561085,DIAMOND,DIAMOND IV,True
NA1_5414561759,BRONZE,BRONZE III,True
NA1_5414562409,BRONZE,BRONZE I,True
NA1_5414564361,GOLD,GOLD IV,False
NA1_5414564498,SILVER,SILVER II,False
NA1_5414564891,SILVER,SILVER IV,True
NA1_5414565926,BRONZE,BRONZE II,False
NA1_5414566122,DIAMOND,DIAMOND I,True
NA1_5414567138,GOLD,GOLD III,True
NA1_5414568750,BRONZE,BRONZE I,False
NA1_5414570148,BRONZE,BRONZE IV,True
NA1_5414570397,PLATINUM,PLATINUM I,True
NA1_5414571227,DIAMOND,DIAMOND III,False
NA1_5414572829,GOLD,GOLD II,False
NA1_5414573037,SILVER,SILVER IV,False
NA1_5414574454,PLATINUM,PLATINUM III,True
NA1_5414576112,DIAMOND,DIAMOND III,True
NA1_5414576687,DIAMOND,DIAMOND III,True
NA1_5414577296,DIAMOND,DIAMOND IV,True
NA1_5414578035,SILVER,SILVER II,True
NA1_5414578286,SILVER,SILVER I,False
NA1_5414578874,DIAMOND,DIAMOND I,True
NA1_5414578874,DIAMOND,DIAMOND II,True
NA1_5414581030,IRON,IRON I,False
NA1_5414581664,PLATINUM,PLATINUM IV,False
NA1_5414583573,DIAMOND,DIAMOND III,False
NA1_5414583937,SILVER,SILVER I,True
NA1_5414585018,SILVER,SILVER III,True
NA1_5414585437,EMERALD,EMERALD III,True
NA1_5414586353,BRONZE,BRONZE II,True
NA1_5414590075,DIAMOND,DIAMOND IV,False
NA1_5414593416,PLATINUM,PLATINUM III,False
NA1_5414593989,IRON,IRON II,True
NA1_5414594114,DIAMOND,DIAMOND I,True
NA1_5414594212,DIAMOND,DIAMOND I,True
NA1_5414596024,BRONZE,BRONZE IV,True
NA1_5414597986,GOLD,GOLD III,True
NA1_5414598913,GOLD,GOLD I,True
NA1_5414599306,DIAMOND,DIAMOND III,True
NA1_5414600025,DIAMOND,DIAMOND III,True
NA1_5414601445,DIAMOND,DIAMOND II,False
NA1_5414601824,PLATINUM,PLATINUM IV,True
NA1_5414602527,SILVER,SILVER II,True
NA1_5414604060,DIAMOND,DIAMOND I,False
NA1_5414604844,PLATINUM,PLATINUM I,False
NA1_5414605108,BRONZE,BRONZE III,False
NA1_5414606601,BRONZE,BRONZE I,True
NA1_5414607608,PLATINUM,PLATINUM I,True
NA1_5414608412,DIAMOND,DIAMOND III,True
NA1_5414608463,SILVER,SILVER I,True
NA1_5414609134,SILVER,SILVER II,True
NA1_5414609717,BRONZE,BRONZE I,True
NA1_5414610612,EMERALD,EMERALD III,True
NA1_5414610626,DIAMOND,DIAMOND III,True
NA1_5414611008,IRON,IRON I,False
NA1_5414616895,DIAMOND,DIAMOND IV,False
NA1_5414617399,GOLD,GOLD III,True
NA1_5414618245,SILVER,SILVER III,False
NA1_5414619048,DIAMOND,DIAMOND I,True
NA1_5414619669,SILVER,SILVER III,False
NA1_5414620183,DIAMOND,DIAMOND I,False
NA1_5414622575,PLATINUM,PLATINUM II,True
NA1_5414623830,SILVER,SILVER I,True
NA1_5414624363,DIAMOND,DIAMOND III,False
NA1_5414625754,BRONZE,BRONZE IV,True
NA1_5414626151,DIAMOND,DIAMOND I,False
NA1_5414629827,BRONZE,BRONZE III,False
NA1_5414632545,DIAMOND,DIAMOND IV,True
NA1_5414633764,BRONZE,BRONZE I,True
NA1_5414633967,BRONZE,BRONZE I,True
NA1_5414635116,IRON,IRON I,True
NA1_5414636234,EMERALD,EMERALD III,True
NA1_5414636330,GOLD,GOLD III,False
NA1_5414640870,BRONZE,BRONZE I,True
NA1_5414642913,BRONZE,BRONZE I,False
NA1_5414643876,DIAMOND,DIAMOND I,False
NA1_5414646588,GOLD,GOLD III,False
NA1_5414646996,GOLD,GOLD III,False
NA1_5414648631,PLATINUM,PLATINUM IV,True
NA1_5414649074,SILVER,SILVER I,True
NA1_5414651203,BRONZE,BRONZE I,False
NA1_5414653515,PLATINUM,PLATINUM II,False
NA1_5414654582,GOLD,GOLD III,True
NA1_5414654741,DIAMOND,DIAMOND IV,True
NA1_5414656801,BRONZE,BRONZE I,False
NA1_5414656957,DIAMOND,DIAMOND IV,False
NA1_5414659014,IRON,IRON I,True
NA1_5414659668,EMERALD,EMERALD III,False
NA1_5414659937,GOLD,GOLD III,True
NA1_5414660402,DIAMOND,DIAMOND IV,False
NA1_5414660956,SILVER,SILVER III,False
NA1_5414661850,BRONZE,BRONZE I,False
NA1_5414665077,SILVER,SILVER I,True
NA1_5414665742,GOLD,GOLD III,True
NA1_5414666629,DIAMOND,DIAMOND I,True
NA1_5414668088,GOLD,GOLD III,False
NA1_5414668560,EMERALD,EMERALD I,True
NA1_5414668815,PLATINUM,PLATINUM IV,True
NA1_5414670841,IRON,IRON I,True
NA1_5414671456,DIAMOND,DIAMOND IV,True
NA1_5414672155,BRONZE,BRONZE I,False
NA1_5414672516,EMERALD,EMERALD III,True
NA1_5414673996,GOLD,GOLD III,False
NA1_5414674629,GOLD,GOLD III,False
NA1_5414674871,IRON,IRON I,False
NA1_5414676648,GOLD,GOLD III,True
NA1_5414677023,BRONZE,BRONZE I,True
NA1_5414678796,SILVER,SILVER III,True
NA1_5414679786,SILVER,SILVER IV,False
NA1_5414680912,IRON,IRON I,False
NA1_5414681402,PLATINUM,PLATINUM IV,True
NA1_5414681714,DIAMOND,DIAMOND I,False
NA1_5414681726,DIAMOND,DIAMOND I,True
NA1_5414682739,DIAMOND,DIAMOND IV,False
NA1_5414683078,GOLD,GOLD II,False
NA1_5414684521,SILVER,SILVER III,True
NA1_5414684790,SILVER,SILVER I,False
NA1_5414686684,DIAMOND,DIAMOND II,False
NA1_5414689232,GOLD,GOLD III,False
NA1_5414689837,IRON,IRON I,False
NA1_5414690593,SILVER,SILVER III,False
NA1_5414690744,IRON,IRON I,True
NA1_5414691341,DIAMOND,DIAMOND I,False
NA1_5414693285,BRONZE,BRONZE I,False
NA1_5414694370,SILVER,SILVER IV,False
NA1_5414694622,SILVER,SILVER IV,False
NA1_5414694917,EMERALD,EMERALD III,False
NA1_5414696834,GOLD,GOLD II,False
NA1_5414696955,IRON,IRON II,True
NA1_5414698051,DIAMOND,DIAMOND I,False
NA1_5414698218,EMERALD,EMERALD II,True
NA1_5414699028,SILVER,SILVER IV,False
NA1_5414699982,IRON,IRON I,True
NA1_5414701196,DIAMOND,DIAMOND I,False
NA1_5414702399,GOLD,GOLD III,True
NA1_5414703526,EMERALD,EMERALD III,True
NA1_5414704354,EMERALD,EMERALD II,False
NA1_5414705756,IRON,IRON I,False
NA1_5414707926,IRON,IRON II,True
NA1_5414708571,EMERALD,EMERALD IV,False
NA1_5414710220,GOLD,GOLD I,False
NA1_5414710280,BRONZE,BRONZE I,True
NA1_5414710446,GOLD,GOLD I,True
NA1_5414711915,IRON,IRON I,True
NA1_5414712962,SILVER,SILVER III,True
NA1_5414712997,GOLD,GOLD III,False
NA1_5414715684,EMERALD,EMERALD IV,True
NA1_5414716201,GOLD,GOLD I,True
NA1_5414717388,GOLD,GOLD III,False
NA1_5414718277,SILVER,SILVER III,True
NA1_5414719186,PLATINUM,PLATINUM III,True
NA1_5414719451,IRON,IRON I,True
NA1_5414720281,IRON,IRON II,True
NA1_5414721235,DIAMOND,DIAMOND I,False
NA1_5414721393,GOLD,GOLD I,False
NA1_5414722072,GOLD,GOLD I,True
NA1_5414722497,GOLD,GOLD II,True
NA1_5414724831,GOLD,GOLD III,False
NA1_5414725079,GOLD,GOLD I,False
NA1_5414725120,IRON,IRON II,True
NA1_5414726568,IRON,IRON I,False
NA1_5414727001,SILVER,SILVER III,False
NA1_5414727360,EMERALD,EMERALD I,True
NA1_5414727785,PLATINUM,PLATINUM III,False
NA1_5414728758,DIAMOND,DIAMOND I,False
NA1_5414729207,GOLD,GOLD III,True
NA1_5414730176,GOLD,GOLD II,False
NA1_5414731140,IRON,IRON II,False
NA1_5414732725,PLATINUM,PLATINUM III,True
NA1_5414732989,SILVER,SILVER III,False
NA1_5414733356,EMERALD,EMERALD I,True
NA1_5414733805,PLATINUM,PLATINUM III,False
NA1_5414733924,GOLD,GOLD I,False
NA1_5414734020,IRON,IRON I,False
NA1_5414735270,EMERALD,EMERALD II,False
NA1_5414736469,GOLD,GOLD I,True
NA1_5414737036,GOLD,GOLD III,True
NA1_5414738104,IRON,IRON II,True
NA1_5414738275,EMERALD,EMERALD II,False
NA1_5414738595,IRON,IRON I,True
NA1_5414738666,EMERALD,EMERALD I,True
NA1_5414739000,EMERALD,EMERALD I,False
NA1_5414739683,GOLD,GOLD I,True
NA1_5414741351,EMERALD,EMERALD I,False
NA1_5414742699,IRON,IRON II,False
NA1_5414744343,PLATINUM,PLATINUM III,True
NA1_5414746611,IRON,IRON II,True
NA1_5414749153,GOLD,GOLD I,True
NA1_5414749735,BRONZE,BRONZE I,False
NA1_5414749876,DIAMOND,DIAMOND I,True
NA1_5414749988,PLATINUM,PLATINUM I,True
NA1_5414750535,EMERALD,EMERALD I,True
NA1_5414751744,GOLD,GOLD I,True
NA1_5414752561,EMERALD,EMERALD II,True
NA1_5414753125,PLATINUM,PLATINUM I,False
NA1_5414753130,PLATINUM,PLATINUM III,False
NA1_5414753680,GOLD,GOLD IV,False
NA1_5414754575,IRON,IRON II,True
NA1_5414755477,IRON,IRON I,False
NA1_5414756227,PLATINUM,PLATINUM IV,False
NA1_5414756568,PLATINUM,PLATINUM I,False
NA1_5414756735,IRON,IRON I,True
NA1_5414756737,GOLD,GOLD I,False
NA1_5414760082,EMERALD,EMERALD I,True
NA1_5414760242,PLATINUM,PLATINUM I,True
NA1_5414761397,EMERALD,EMERALD II,False
NA1_5414764146,IRON,IRON II,False
NA1_5414767119,GOLD,GOLD IV,False
NA1_5414767562,IRON,IRON I,False
NA1_5414767743,PLATINUM,PLATINUM IV,False
NA1_5414768683,GOLD,GOLD II,True
NA1_5414769284,GOLD,GOLD II,False
NA1_5414771546,IRON,IRON II,True
NA1_5414772384,EMERALD,EMERALD IV,False
NA1_5414772915,EMERALD,EMERALD I,False
NA1_5414776078,GOLD,GOLD II,False
NA1_5414776243,GOLD,GOLD I,True
NA1_5414776956,PLATINUM,PLATINUM IV,True
NA1_5414777091,GOLD,GOLD II,False
NA1_5414777433,BRONZE,BRONZE III,False
NA1_5414781525,EMERALD,EMERALD IV,True
NA1_5414782044,IRON,IRON I,False
NA1_5414783027,EMERALD,EMERALD I,True
NA1_5414786218,EMERALD,EMERALD IV,False
NA1_5414786663,GOLD,GOLD II,True
NA1_5414787204,GOLD,GOLD I,False
NA1_5414788806,PLATINUM,PLATINUM IV,True
NA1_5414790316,SILVER,SILVER IV,False
NA1_5414790506,DIAMOND,DIAMOND II,False
NA1_5414793157,GOLD,GOLD III,True
NA1_5414793695,EMERALD,EMERALD I,True
NA1_5414794244,SILVER,SILVER IV,True
NA1_5414795255,GOLD,GOLD II,True
NA1_5414796508,EMERALD,EMERALD IV,True
NA1_5414796649,DIAMOND,DIAMOND I,False
NA1_5414797611,DIAMOND,DIAMOND III,True
NA1_5414798269,GOLD,GOLD IV,False
NA1_5414798639,IRON,IRON II,True
NA1_5414801045,PLATINUM,PLATINUM IV,True
NA1_5414803951,GOLD,GOLD III,True
NA1_5414806083,SILVER,SILVER IV,False
NA1_5414806415,DIAMOND,DIAMOND II,True
NA1_5414806904,BRONZE,BRONZE III,False
NA1_5414806940,GOLD,GOLD II,True
NA1_5414807732,EMERALD,EMERALD I,True
NA1_5414810162,EMERALD,EMERALD IV,False
NA1_5414812039,DIAMOND,DIAMOND IV,True
NA1_5414812602,GOLD,GOLD IV,False
NA1_5414813045,EMERALD,EMERALD II,True
NA1_5414813620,PLATINUM,PLATINUM II,True
NA1_5414815057,PLATINUM,PLATINUM I,False
NA1_5414816256,IRON,IRON I,True
NA1_5414817861,PLATINUM,PLATINUM IV,True
NA1_5414817864,IRON,IRON II,True
NA1_5414819577,GOLD,GOLD III,False
NA1_5414820575,EMERALD,EMERALD III,False
NA1_5414820685,PLATINUM,PLATINUM IV,True
NA1_5414820757,SILVER,SILVER IV,False
NA1_5414821554,GOLD,GOLD I,True
NA1_5414821736,GOLD,GOLD IV,True
NA1_5414823561,BRONZE,BRONZE III,False
NA1_5414823976,DIAMOND,DIAMOND II,False
NA1_5414825006,DIAMOND,DIAMOND IV,False
NA1_5414825072,EMERALD,EMERALD I,True
NA1_5414826474,DIAMOND,DIAMOND III,True
NA1_5414826612,IRON,IRON I,True
NA1_5414826950,GOLD,GOLD II,True
NA1_5414827138,EMERALD,EMERALD IV,True
NA1_5414829132,GOLD,GOLD II,False
NA1_5414830416,PLATINUM,PLATINUM IV,False
NA1_5414830690,SILVER,SILVER IV,False
NA1_5414831935,PLATINUM,PLATINUM II,True
NA1_5414834117,IRON,IRON II,True
NA1_5414834877,GOLD,GOLD I,True
NA1_5414835056,BRONZE,BRONZE I,False
NA1_5414836916,GOLD,GOLD IV,False
NA1_5414839182,GOLD,GOLD I,True
NA1_5414839370,EMERALD,EMERALD III,True
NA1_5414840395,EMERALD,EMERALD I,True
NA1_5414840960,DIAMOND,DIAMOND IV,True
NA1_5414841041,DIAMOND,DIAMOND IV,True
NA1_5414841081,BRONZE,BRONZE I,False
NA1_5414841217,IRON,IRON I,True
NA1_5414844697,EMERALD,EMERALD III,False
NA1_5414845514,GOLD,GOLD II,True
NA1_5414845943,GOLD,GOLD III,True
NA1_5414846372,BRONZE,BRONZE III,False
NA1_5414847248,EMERALD,EMERALD IV,False
NA1_5414847860,GOLD,GOLD II,False
NA1_5414848356,DIAMOND,DIAMOND IV,False
NA1_5414848727,IRON,IRON I,True
NA1_5414849122,SILVER,SILVER IV,True
NA1_5414850280,IRON,IRON II,True
NA1_5414850346,PLATINUM,PLATINUM IV,True
NA1_5414851832,BRONZE,BRONZE I,True
NA1_5414852884,GOLD,GOLD II,True
NA1_5414855251,EMERALD,EMERALD II,True
NA1_5414855251,EMERALD,EMERALD III,True
NA1_5414855721,GOLD,GOLD I,False
NA1_5414856127,EMERALD,EMERALD I,False
NA1_5414857111,GOLD,GOLD I,False
NA1_5414858460,DIAMOND,DIAMOND I,False
NA1_5414859059,BRONZE,BRONZE I,True
NA1_5414859838,DIAMOND,DIAMOND IV,False
NA1_5414859978,DIAMOND,DIAMOND IV,True
NA1_5414861756,DIAMOND,DIAMOND IV,False
NA1_5414861959,IRON,IRON IV,True
NA1_5414863159,DIAMOND,DIAMOND III,False
NA1_5414864119,PLATINUM,PLATINUM IV,False
NA1_5414864971,SILVER,SILVER II,True
NA1_5414866042,BRONZE,BRONZE III,True
NA1_5414866062,SILVER,SILVER II,True
NA1_5414868917,DIAMOND,DIAMOND I,True
NA1_5414869738,EMERALD,EMERALD IV,True
NA1_5414871780,DIAMOND,DIAMOND II,False
NA1_5414871831,DIAMOND,DIAMOND IV,False
NA1_5414872316,PLATINUM,PLATINUM IV,False
NA1_5414872771,IRON,IRON II,True
NA1_5414873085,SILVER,SILVER IV,False
NA1_5414873958,DIAMOND,DIAMOND IV,False
NA1_5414874670,IRON,IRON I,False
NA1_5414876776,GOLD,GOLD I,True
NA1_5414877920,DIAMOND,DIAMOND II,True
NA1_5414878766,PLATINUM,PLATINUM III,False
NA1_5414881191,EMERALD,EMERALD I,False
NA1_5414881986,EMERALD,EMERALD IV,True
NA1_5414882263,BRONZE,BRONZE I,True
NA1_5414883563,BRONZE,BRONZE I,True
NA1_5414884871,DIAMOND,DIAMOND IV,True
NA1_5414885387,DIAMOND,DIAMOND II,False
NA1_5414885702,DIAMOND,DIAMOND I,True
NA1_5414887255,DIAMOND,DIAMOND III,True
NA1_5414887773,PLATINUM,PLATINUM IV,False
NA1_5414887814,BRONZE,BRONZE I,True
NA1_5414888119,DIAMOND,DIAMOND IV,True
NA1_5414889126,DIAMOND,DIAMOND I,False
NA1_5414889180,EMERALD,EMERALD IV,False
NA1_5414890133,PLATINUM,PLATINUM II,True
NA1_5414890631,IRON,IRON II,True
NA1_5414892950,SILVER,SILVER III,True
NA1_5414893653,EMERALD,EMERALD IV,True
NA1_5414894003,PLATINUM,PLATINUM IV,True
NA1_5414895629,BRONZE,BRONZE II,False
NA1_5414897978,GOLD,GOLD II,True
NA1_5414898778,PLATINUM,PLATINUM III,True
NA1_5414899887,EMERALD,EMERALD IV,True
NA1_5414902860,SILVER,SILVER IV,True
NA1_5414904354,DIAMOND,DIAMOND I,True
NA1_5414904899,BRONZE,BRONZE I,True
NA1_5414906004,BRONZE,BRONZE III,False
NA1_5414906478,SILVER,SILVER III,True
NA1_5414907039,PLATINUM,PLATINUM IV,True
NA1_5414907616,SILVER,SILVER III,True
NA1_5414907639,EMERALD,EMERALD I,True
NA1_5414908881,DIAMOND,DIAMOND II,True
NA1_5414908973,DIAMOND,DIAMOND IV,False
NA1_5414909191,GOLD,GOLD III,True
NA1_5414909668,EMERALD,EMERALD II,True
NA1_5414909668,EMERALD,EMERALD III,True
NA1_5414910577,PLATINUM,PLATINUM II,False
NA1_5414911191,DIAMOND,DIAMOND IV,False
NA1_5414911318,EMERALD,EMERALD IV,True
NA1_5414911592,DIAMOND,DIAMOND IV,False
NA1_5414912367,EMERALD,EMERALD IV,True
NA1_5414915242,SILVER,SILVER II,False
NA1_5414915396,BRONZE,BRONZE I,False
NA1_5414916177,PLATINUM,PLATINUM II,True
NA1_5414917334,EMERALD,EMERALD IV,True
NA1_5414918828,DIAMOND,DIAMOND IV,True
NA1_5414919205,GOLD,GOLD II,True
NA1_5414919400,BRONZE,BRONZE II,False
NA1_5414920596,BRONZE,BRONZE III,False
NA1_5414920927,PLATINUM,PLATINUM III,False
NA1_5414922125,GOLD,GOLD II,True
NA1_5414923516,PLATINUM,PLATINUM IV,False
NA1_5414925915,EMERALD,EMERALD IV,True
NA1_5414926450,DIAMOND,DIAMOND II,True
NA1_5414926456,DIAMOND,DIAMOND IV,False
NA1_5414929891,PLATINUM,PLATINUM II,False
NA1_5414930681,GOLD,GOLD II,False
NA1_5414930930,GOLD,GOLD III,False
NA1_5414932106,SILVER,SILVER III,True
NA1_5414932351,EMERALD,EMERALD IV,True
NA1_5414932853,SILVER,SILVER III,False
NA1_5414932979,BRONZE,BRONZE I,True
NA1_5414934021,PLATINUM,PLATINUM IV,True
NA1_5414935704,EMERALD,EMERALD II,False
NA1_5414935704,EMERALD,EMERALD III,False
NA1_5414936281,DIAMOND,DIAMOND I,True
NA1_5414937493,DIAMOND,DIAMOND IV,True
NA1_5414937555,GOLD,GOLD II,True
NA1_5414939337,BRONZE,BRONZE I,True
NA1_5414940175,PLATINUM,PLATINUM III,True
NA1_5414942736,EMERALD,EMERALD IV,True
NA1_5414943696,DIAMOND,DIAMOND I,True
NA1_5414944896,DIAMOND,DIAMOND II,False
NA1_5414944896,DIAMOND,DIAMOND III,False
NA1_5414945566,PLATINUM,PLATINUM IV,False
NA1_5414945591,GOLD,GOLD II,False
NA1_5414947757,EMERALD,EMERALD IV,True
NA1_5414947853,SILVER,SILVER I,True
NA1_5414949648,GOLD,GOLD I,True
NA1_5414951995,SILVER,SILVER II,False
NA1_5414951998,SILVER,SILVER II,False
NA1_5414953536,PLATINUM,PLATINUM II,False
NA1_5414954414,GOLD,GOLD III,True
NA1_5414956220,PLATINUM,PLATINUM IV,True
NA1_5414956377,SILVER,SILVER II,True
NA1_5414957315,GOLD,GOLD I,False
NA1_5414958171,DIAMOND,DIAMOND II,False
NA1_5414959119,SILVER,SILVER III,True
NA1_5414959256,GOLD,GOLD I,False
NA1_5414960646,DIAMOND,DIAMOND III,False
NA1_5414962097,BRONZE,BRONZE I,True
NA1_5414963461,DIAMOND,DIAMOND I,False
NA1_5414964286,SILVER,SILVER IV,True
NA1_5414965528,PLATINUM,PLATINUM III,True
NA1_5414966149,GOLD,GOLD I,False
NA1_5414966469,EMERALD,EMERALD II,False
NA1_5414966469,EMERALD,EMERALD III,False
NA1_5414966648,DIAMOND,DIAMOND II,False
NA1_5414967037,DIAMOND,DIAMOND II,False
NA1_5414967037,DIAMOND,DIAMOND IV,False
